"lang"
{
"Language"	"latam"
"[english]DOTA_Tooltip_ability_kunkka_ghostship_aghanim_description"	"Drags enemies with the Ghostship towards the crash site. Enemies are still able to perform actions while being dragged."
"DOTA_Tooltip_ability_tidehunter_gush_cast_range_scepter"	"ALCANCE CON CETRO:"
"[english]DOTA_Tooltip_ability_tidehunter_gush_cast_range_scepter"	"SCEPTER RANGE:"
"DOTA_Tooltip_ability_tidehunter_gush_aoe_scepter"	"RADIO CON CETRO:"
"[english]DOTA_Tooltip_ability_tidehunter_gush_aoe_scepter"	"SCEPTER RADIUS:"
"DOTA_Tooltip_ability_tidehunter_gush_cooldown_scepter"	"TIEMPO DE RECARGA CON CETRO:"
"[english]DOTA_Tooltip_ability_tidehunter_gush_cooldown_scepter"	"SCEPTER COOLDOWN:"
"DOTA_Tooltip_ability_riki_permanent_invisibility_damage_multiplier"	"MULTIPLICADOR DE DAÑO POR AGILIDAD:"
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_damage_multiplier"	"AGI DAMAGE MULT:"
"DOTA_Tooltip_ability_riki_permanent_invisibility_Note1"	"Las ilusiones de Riki reproducirán animaciones de Puñalada, pero no infligirán daño adicional."
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_Note1"	"Illusions of Riki will play Backstab animations, but not deal any bonus damage."
"DOTA_Tooltip_ability_riki_permanent_invisibility_Note2"	"El daño adicional de Puñalada no puede evadirse."
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_Note2"	"Bonus damage from Backstab can't be evaded."
"DOTA_Tooltip_ability_riki_tricks_of_the_trade"	"Secretos del Oficio"
"[english]DOTA_Tooltip_ability_riki_tricks_of_the_trade"	"Tricks of the Trade"
"DOTA_Tooltip_ability_riki_tricks_of_the_trade_Lore"	"El Asesino Sigiloso no teme pelear sucio, y se especializa en atacar a sus oponentes por la espalda."
"[english]DOTA_Tooltip_ability_riki_tricks_of_the_trade_Lore"	"The Stealth Assassin is not afraid to fight dirty, and specializes in attacking his opponents from behind."
"DOTA_Tooltip_ability_riki_tricks_of_the_trade_Note0"	"Ataca una vez cuando se lanza y después una vez por segundo."
"[english]DOTA_Tooltip_ability_riki_tricks_of_the_trade_Note0"	"Moving while phased out will cancel the ability."
"DOTA_Tooltip_ability_riki_tricks_of_the_trade_range"	"RADIO:"
"[english]DOTA_Tooltip_ability_riki_tricks_of_the_trade_range"	"RADIUS:"
"DOTA_Tooltip_ability_faceless_void_time_walk_range"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_faceless_void_time_walk_range"	"RANGE:"
"DOTA_Tooltip_ability_faceless_void_time_walk_backtrack_duration"	"DURACIÓN DE RETROCESO:"
"[english]DOTA_Tooltip_ability_faceless_void_time_walk_backtrack_duration"	"BACKTRACK DURATION:"
"DOTA_Tooltip_ability_faceless_void_time_dilation"	"Dilatación del Tiempo"
"[english]DOTA_Tooltip_ability_faceless_void_time_dilation"	"Time Dilation"
"DOTA_Tooltip_ability_faceless_void_time_dilation_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_faceless_void_time_dilation_radius"	"RADIUS:"
"DOTA_Tooltip_ability_faceless_void_time_dilation_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_faceless_void_time_dilation_duration"	"DURATION:"
"DOTA_Tooltip_ability_faceless_void_time_dilation_slow"	"%RALENTIZACIÓN POR TIEMPO DE RECARGA:"
"[english]DOTA_Tooltip_ability_faceless_void_time_dilation_slow"	"%SLOW PER COOLDOWN:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon"	"Extracción Espiritual"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon"	"Spirit Siphon"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_Note0"	"No se puede realizar un lanzamiento múltiple en el mismo objetivo."
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_Note0"	"Cannot cast multiple on same target."
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_damage"	"DAÑO BASE:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_damage"	"BASE DAMAGE:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_damage_pct"	"%VIDA MÁX. COMO DAÑO:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_damage_pct"	"%MAX HP AS DAMAGE:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_movement_slow"	"%RALENTIZACIÓN DE ENEMIGOS:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_movement_slow"	"%ENEMY SLOW:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_haunt_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_haunt_duration"	"DURATION:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_max_charges"	"CARGAS MÁXIMAS:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_max_charges"	"MAX CHARGES:"
"DOTA_Tooltip_ability_death_prophet_spirit_siphon_charge_restore_time"	"TIEMPO DE REGENERACIÓN DE CARGA:"
"[english]DOTA_Tooltip_ability_death_prophet_spirit_siphon_charge_restore_time"	"CHARGE RESTORE TIME:"
"DOTA_Tooltip_ability_pugna_decrepify_Note1"	"No ralentiza a las unidades aliadas."
"[english]DOTA_Tooltip_ability_pugna_decrepify_Note1"	"Doesn't slow allied units."
"DOTA_Tooltip_ability_templar_assassin_refraction_Note2"	"Refracción es visible para los enemigos."
"[english]DOTA_Tooltip_ability_templar_assassin_refraction_Note2"	"Refraction is visible to enemies."
"DOTA_Tooltip_ability_huskar_berserkers_blood_maximum_attack_speed"	"MÁX. VELOCIDAD DE ATAQUE:"
"[english]DOTA_Tooltip_ability_huskar_berserkers_blood_maximum_attack_speed"	"MAX ATTACK SPEED:"
"DOTA_Tooltip_ability_huskar_berserkers_blood_maximum_resistance"	"%RESISTENCIA MÁGICA MÁXIMA:"
"[english]DOTA_Tooltip_ability_huskar_berserkers_blood_maximum_resistance"	"%MAX MAGIC RESISTANCE:"
"DOTA_Tooltip_ability_huskar_berserkers_blood_hp_threshold_max"	"%VIDA PARA BONIFICACIÓN MÁX.:"
"[english]DOTA_Tooltip_ability_huskar_berserkers_blood_hp_threshold_max"	"%HP FOR MAX BONUS:"
"DOTA_Tooltip_ability_doom_bringer_infernal_blade"	"Hoja Infernal"
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade"	"Infernal Blade"
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_Lore"	"Lucifer comparte el fuego que le marcó en el momento de su exilio."
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_Lore"	"Lucifer shares the fire branding bestowed upon him at the time of his exile."
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_Note0"	"Interrumpe habilidades canalizadas."
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_Note0"	"Interrupts channeling abilities."
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_damage"	"DAÑO BASE POR FUEGO:"
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_damage"	"BASE BURN DAMAGE:"
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_damage_pct"	"%VIDA MÁX. COMO DAÑO:"
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_damage_pct"	"%MAX HP AS DAMAGE:"
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_duration"	"DURACIÓN DE LAS QUEMADURAS:"
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_burn_duration"	"BURN DURATION:"
"DOTA_Tooltip_ability_doom_bringer_infernal_blade_ministun_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_doom_bringer_infernal_blade_ministun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_doom_bringer_doom_Note0"	"Las unidades afectadas por Condenación pueden ser denegadas si su vida se reduce por debajo del 25%."
"[english]DOTA_Tooltip_ability_doom_bringer_doom_Note0"	"Units afflicted by Doom can be denied when their HP drops below 25%."
"DOTA_Tooltip_ability_ursa_enrage_aghanim_description"	"Reduce el tiempo de recarga y permite a Ursa utilizar Enfurecer aunque esté incapacitado."
"[english]DOTA_Tooltip_ability_ursa_enrage_aghanim_description"	"Reduces cooldown and allows Ursa to use Enrage while disabled."
"DOTA_Tooltip_ability_ursa_enrage_cooldown_scepter"	"TIEMPO DE RECARGA CON CETRO:"
"[english]DOTA_Tooltip_ability_ursa_enrage_cooldown_scepter"	"SCEPTER COOLDOWN:"
"DOTA_Tooltip_ability_alchemist_goblins_greed_bounty_multiplier_tooltip"	"MULTIPLICADOR DE RUNA DE RECOMPENSA:"
"[english]DOTA_Tooltip_ability_alchemist_goblins_greed_bounty_multiplier_tooltip"	"BOUNTY RUNE MULTIPLIER:"
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_Note0"	"Si un héroe enemigo afectado por Maldición Arcana es silenciado, Maldición Arcana pausará el daño, la ralentización y la duración."
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_Note0"	"If an enemy hero affected by Arcane Curse is silenced, Arcane Curse will pause damage, slow and duration."
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_Note1"	"Afecta a creeps."
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_Note1"	"Affects creeps."
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_damage"	"DAÑO:"
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_duration"	"DURACIÓN BASE:"
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_duration"	"BASE DURATION:"
"DOTA_Tooltip_ability_silencer_curse_of_the_silent_penalty_duration"	"DURACIÓN DE LA PENALIZACIÓN:"
"[english]DOTA_Tooltip_ability_silencer_curse_of_the_silent_penalty_duration"	"PENALTY DURATION:"
"DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_int_steal"	"ROBO DE INTELIGENCIA:"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_int_steal"	"INTELLIGENCE STEAL:"
"DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_int_steal_duration"	"DURACIÓN DEL ROBO:"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_int_steal_duration"	"STEAL DURATION:"
"DOTA_Tooltip_ability_obsidian_destroyer_astral_imprisonment_damage"	"DAÑO:"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_astral_imprisonment_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_obsidian_destroyer_astral_imprisonment_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_astral_imprisonment_radius"	"RADIUS:"
"DOTA_Tooltip_ability_lycan_shapeshift_crit_multiplier"	"%DAÑO POR CRÍTICO:"
"[english]DOTA_Tooltip_ability_lycan_shapeshift_crit_multiplier"	"%CRITICAL DAMAGE:"
"DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_chance"	"%POSIBILIDAD DE ENTORPECER:"
"[english]DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_chance"	"%CRIPPLE CHANCE:"
"DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_damage"	"DAÑO POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_damage"	"DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_attack_speed"	"RALENTIZACIÓN DE VELOCIDAD DE ATAQUE:"
"[english]DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_attack_speed"	"ATTACK SPEED SLOW:"
"DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_lycan_summon_wolves_critical_strike_maim_duration"	"DURATION:"
"DOTA_Tooltip_ability_lone_druid_savage_roar"	"Rugido Salvaje"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar"	"Savage Roar"
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear"	"Rugido Salvaje"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear"	"Savage Roar"
"DOTA_Tooltip_ability_lone_druid_savage_roar_Lore"	"Sylla estudia y domina las artes del desaparecido Clan del Oso, mejorando su sintonía con la naturaleza."
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_Lore"	"Sylla studies and masters the arts of the lost Bear Clan, enhancing his attunement with the wild."
"DOTA_Tooltip_ability_lone_druid_savage_roar_Note0"	"Un héroe enredado no será capaz de moverse."
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_Note0"	"An entangled hero will not be able to move."
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear_Note0"	"Un héroe enredado no será capaz de moverse."
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear_Note0"	"An entangled hero will not be able to move."
"DOTA_Tooltip_ability_lone_druid_savage_roar_Note1"	"El tiempo de recarga se comparte con Espíritu Oso."
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_Note1"	"Cooldown is shared with Spirit Bear."
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear_Note1"	"El tiempo de recarga se comparte con Lone Druid."
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear_Note1"	"Cooldown is shared with Lone Druid."
"DOTA_Tooltip_ability_lone_druid_savage_roar_radius"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_radius"	"RANGE:"
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear_radius"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear_radius"	"RANGE:"
"DOTA_Tooltip_ability_lone_druid_savage_roar_bonus_speed"	"%VELOCIDAD ADICIONAL EN ENEMIGOS:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bonus_speed"	"%ENEMY MOVEMENT SPEED BONUS:"
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear_bonus_speed"	"%VELOCIDAD ADICIONAL EN ENEMIGOS:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear_bonus_speed"	"%ENEMY MOVEMENT SPEED BONUS:"
"DOTA_Tooltip_ability_lone_druid_savage_roar_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_duration"	"DURATION:"
"DOTA_Tooltip_ability_lone_druid_savage_roar_bear_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_lone_druid_savage_roar_bear_duration"	"DURATION:"
"DOTA_Tooltip_ability_troll_warlord_whirling_axes_melee_Lore"	"Mantén a tus enemigos cerca."
"[english]DOTA_Tooltip_ability_troll_warlord_whirling_axes_melee_Lore"	"Keep your enemies close."
"DOTA_Tooltip_ability_winter_wyvern_winters_curse_bonus_attack_speed"	"VELOCIDAD DE ATAQUE POR MALDICIÓN:"
"[english]DOTA_Tooltip_ability_winter_wyvern_winters_curse_bonus_attack_speed"	"CURSE ATTACK SPEED:"
"DOTA_Tooltip_ability_arc_warden_flux_Lore"	"Una fracción infinitesimal del poder que aprisionó a los Ancestros."
"[english]DOTA_Tooltip_ability_arc_warden_flux_Lore"	"An infinitesimal fraction of the power which imprisoned the Ancients."
"DOTA_Tooltip_ability_arc_warden_magnetic_field_Lore"	"Tiempo y espacio carecen de consecuencias relevantes para alguien tan antiguo como Zet."
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_Lore"	"Time and space are of little consequence to one as old as Zet."
"DOTA_Tooltip_ability_arc_warden_spark_wraith_Lore"	"Fragmentos menores del yo original de Zet."
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_Lore"	"Lesser fragments of Zet's original self."
"DOTA_Tooltip_ability_arc_warden_tempest_double_Lore"	"Pervertido por el poder de sus iguales, Arc Warden se convierte en lo que más desprecia: disonancia."
"[english]DOTA_Tooltip_ability_arc_warden_tempest_double_Lore"	"Warped by the power of its peers, Arc Warden becomes what it despises most: disharmony."
"DOTA_Tooltip_Ability_item_bottle_arcane"	"Runa: Arcana"
"[english]DOTA_Tooltip_Ability_item_bottle_arcane"	"Rune: Arcane"
"DOTA_Tooltip_Ability_item_faerie_fire"	"Fuego Feérico"
"[english]DOTA_Tooltip_Ability_item_faerie_fire"	"Faerie Fire"
"DOTA_Tooltip_Ability_item_dragon_lance"	"Lanza Dragón"
"[english]DOTA_Tooltip_Ability_item_dragon_lance"	"Dragon Lance"
"DOTA_Tooltip_Ability_item_aether_lens"	"Lente Etérea"
"[english]DOTA_Tooltip_Ability_item_aether_lens"	"Aether Lens"
"DOTA_Tooltip_Ability_item_tranquil_boots2"	"Botas de Tranquilidad de Nivel 2"
"[english]DOTA_Tooltip_Ability_item_tranquil_boots2"	"Tranquil Boots Level 2"
"DOTA_Tooltip_Ability_item_recipe_tranquil_boots2"	"Receta de las Botas de Tranquilidad de Nivel 2"
"[english]DOTA_Tooltip_Ability_item_recipe_tranquil_boots2"	"Tranquil Boots Level 2 Recipe"
"DOTA_Tooltip_modifier_fountain_aura_buff"	"Curación de la Fuente"
"[english]DOTA_Tooltip_modifier_fountain_aura_buff"	"Fountain Rejuvenation"
"DOTA_Tooltip_modifier_fountain_aura_buff_Description"	"Cura %dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%% de vida y restaura %dMODIFIER_PROPERTY_MANA_REGEN_TOTAL_PERCENTAGE%%% de maná por segundo."
"[english]DOTA_Tooltip_modifier_fountain_aura_buff_Description"	"Heals %dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%% HP and %dMODIFIER_PROPERTY_MANA_REGEN_TOTAL_PERCENTAGE%%% mana per second."
"DOTA_Tooltip_modifier_death_prophet_spirit_siphon_charge_counter"	"Cargas de Extracción Espiritual"
"[english]DOTA_Tooltip_modifier_death_prophet_spirit_siphon_charge_counter"	"Spirit Siphon Charges"
"DOTA_Tooltip_modifier_death_prophet_spirit_siphon_charge_counter_Description"	"Puedes lanzar Extracción Espiritual siempre que haya una carga disponible."
"[english]DOTA_Tooltip_modifier_death_prophet_spirit_siphon_charge_counter_Description"	"You may cast Spirit Siphon whenever there is a charge available."
"DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded"	"Misión de Abordaje"
"[english]DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded"	"Aboard Mission"
"DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded_Description"	"¡Estás a bordo del Barco Fantasma de Kunkka!"
"[english]DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded_Description"	"You are loaded on Kunkka's Ghost Ship!"
"DOTA_Tooltip_modifier_faceless_void_time_dilation_slow"	"Ralentizado"
"[english]DOTA_Tooltip_modifier_faceless_void_time_dilation_slow"	"Time Dilation Slow"
"DOTA_Tooltip_modifier_faceless_void_time_dilation_Description"	"Velocidad de movimiento reducida un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% y velocidad de ataque reducida un %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%."
"[english]DOTA_Tooltip_modifier_faceless_void_time_dilation_Description"	"Movement speed reduced by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% and attack speed reduced by %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%."
"DOTA_Tooltip_modifier_doom_bringer_infernal_blade_burn"	"Quemadura por Hoja Infernal"
"[english]DOTA_Tooltip_modifier_doom_bringer_infernal_blade_burn"	"Infernal Blade Burn"
"DOTA_Tooltip_modifier_doom_bringer_infernal_blade_burn_Description"	"Causando %dMODIFIER_PROPERTY_TOOLTIP% de daño por segundo"
"[english]DOTA_Tooltip_modifier_doom_bringer_infernal_blade_burn_Description"	"Dealing %dMODIFIER_PROPERTY_TOOLTIP% damage per second"
"DOTA_Tooltip_modifier_lycan_summon_wolves_crit_maim"	"Entorpecer"
"[english]DOTA_Tooltip_modifier_lycan_summon_wolves_crit_maim"	"Cripple"
"DOTA_Tooltip_modifier_lycan_summon_wolves_crit_maim_Description"	"Reduciendo la velocidad de ataque un %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% y recibiendo %dMODIFIER_PROPERTY_TOOLTIP% de daño."
"[english]DOTA_Tooltip_modifier_lycan_summon_wolves_crit_maim_Description"	"Reducing attack speed by %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% and taking %dMODIFIER_PROPERTY_TOOLTIP% damage."
"DOTA_Tooltip_modifier_lone_druid_savage_roar"	"Rugido Salvaje"
"[english]DOTA_Tooltip_modifier_lone_druid_savage_roar"	"Savage Roar"
"DOTA_Tooltip_modifier_lone_druid_savage_roar_Description"	"Huye con velocidad de movimiento aumentada."
"[english]DOTA_Tooltip_modifier_lone_druid_savage_roar_Description"	"Flees with increased movement speed."
"DOTA_Tooltip_rune_arcane"	"Arcana"
"[english]DOTA_Tooltip_rune_arcane"	"Arcane"
"DOTA_Tooltip_rune_arcane_description"	"Reduce los tiempos de recarga y maná en un 30 %."
"[english]DOTA_Tooltip_rune_arcane_description"	"Reduces cooldowns and mana costs by 30%."
"DOTA_Tooltip_modifier_rune_arcane"	"Arcana"
"[english]DOTA_Tooltip_modifier_rune_arcane"	"Arcane"
"DOTA_Tooltip_ability_mudgolem_cloak_aura"	"Aura Protectora"
"[english]DOTA_Tooltip_ability_mudgolem_cloak_aura"	"Cloak Aura"
"DOTA_Tooltip_ability_mudgolem_cloak_aura_Description"	"Esta criatura protege a sus aliados con un aura de resistencia mágica. Los creeps están mejor protegidos."
"[english]DOTA_Tooltip_ability_mudgolem_cloak_aura_Description"	"This creature protects its allies with a Magic resistance aura. Creeps are better protected."
