"lang"
{
"Language"	"norwegian"
"DOTA_Item_Bracers_of_the_Lionsguard"	"Bracers of the Lionsguard"
"DOTA_Item_Bracers_of_the_Narrow_Fates"	"Bracers of the Narrow Fates"
"DOTA_Item_Cage_of_the_Fae_Forager"	"Cage of the Fae Forager"
"DOTA_Item_Cap_of_the_Fae_Forager"	"Cap of the Fae Forager"
"DOTA_Item_Cape_of_Empiric_Incendiary"	"Cape of Empiric Incendiary"
"DOTA_Item_Clarity_of_the_Crystal_Path"	"Clarity of the Crystal Path"
"DOTA_Item_Crow_of_Empiric_Incendiary"	"Crow of Empiric Incendiary"
"DOTA_Item_Desc_Anvil_of_the_Earthwright"	"Inneholder settet «Anvil of the Earthwright» til Earthshaker."
"DOTA_Item_Desc_Bastion_of_the_Lionsguard"	"Inneholder settet «Bastion of the Lionsguard» til Skywrath Mage, samt lasteskjermen."
"DOTA_Item_Desc_Clarity_of_the_Crystal_Path"	"Inneholder settet «Clarity of the Crystal Path» til Oracle."
"DOTA_Item_Desc_Empiric_Incendiary"	"Inneholder settet «Empiric Incendiary» til Batrider."
"DOTA_Item_Desc_Iris_of_the_Equilibrium"	"Inneholder settet «Iris of the Equilibrium» til Ancient Apparition."
"DOTA_Item_Desc_Magister_of_the_Narrow_Fates"	"Inneholder settet «Magister of the Narrow Fates» til Razor, samt lasteskjermen."
"DOTA_Item_Desc_Mischief_of_the_Fae_Forager"	"Inneholder settet «Mischief of the Fae Forager» til Dark Willow, samt lasteskjermen."
"DOTA_Item_Desc_Sanction_of_the_Winged_Harvest"	"Inneholder settet «Sanction of the Winged Harvest» til Visage, samt lasteskjermen."
"DOTA_Item_Desc_Treasure_of_the_Carmine_Cascade"	"Inneholder nye sett til Earthshaker, Dark Willow, Oracle, Visage og mange flere!"
"DOTA_Item_Desc_Vanguard_of_the_Emerald_Insurgence"	"Inneholder settet «Vanguard of the Emerald Insurgence» til Nature's Prophet."
"DOTA_Item_Desc_Visions_of_the_Forsaken_Flame"	"Inneholder settet «Visions of the Forsaken Flame» til Ember Spirit."
"DOTA_Item_Desc_recycling_october_2018_treasure"	"Gjenvinn uåpnede sett for en skatt og Dota Plus-skår."
"DOTA_Item_Dress_of_the_Fae_Forager"	"Dress of the Fae Forager"
"DOTA_Item_Empiric_Incendiary"	"Empiric Incendiary"
"DOTA_Item_Familiar_of_the_Winged_Harvest"	"Familiar of the Winged Harvest"
"DOTA_Item_Hat_of_Empiric_Incendiary"	"Hat of Empiric Incendiary"
"DOTA_Item_Head_of_the_Winged_Harvest"	"Head of the Winged Harvest"
"DOTA_Item_Helm_of_the_Crystal_Path"	"Helm of the Crystal Path"
"DOTA_Item_Helm_of_the_Earthwright"	"Helm of the Earthwright"
"DOTA_Item_Helm_of_the_Equilibrium"	"Helm of the Equilibrium"
"DOTA_Item_Helm_of_the_Lionsguard"	"Helm of the Lionsguard"
"DOTA_Item_Helm_of_the_Narrow_Fates"	"Helm of the Narrow Fates"
"DOTA_Item_Hood_of_the_Forsaken_Flame"	"Hood of the Forsaken Flame"
"DOTA_Item_Iris_of_the_Equilibrium"	"Iris of the Equilibrium"
"DOTA_Item_Lakad_Coconut_of_the_Emerald_Insurgence"	"Lakad Coconut of the Emerald Insurgence"
"DOTA_Item_Lance_of_the_Lionsguard"	"Lance of the Lionsguard"
"DOTA_Item_Magister_of_the_Narrow_Fates"	"Magister of the Narrow Fates"
"DOTA_Item_Magister_of_the_Narrow_Fates_Loading_Screen"	"Lasteskjerm: Magister of the Narrow Fates"
"DOTA_Item_Mischief_of_the_Fae_Forager"	"Mischief of the Fae Forager"
"DOTA_Item_Mischief_of_the_Fae_Forager_Loading_Screen"	"Lasteskjerm: Mischief of the Fae Forager"
"DOTA_Item_OffHand_Weapon_of_the_Forsaken_Flame"	"Off-Hand Weapon of the Forsaken Flame"
"DOTA_Item_Sanction_of_the_Winged_Harvest"	"Sanction of the Winged Harvest"
"DOTA_Item_Sanction_of_the_Winged_Harvest_Loading_Screen"	"Lasteskjerm: Sanction of the Winged Harvest"
"DOTA_Item_Shield_of_the_Emerald_Insurgence"	"Shield of the Emerald Insurgence"
"DOTA_Item_Staff_of_the_Emerald_Insurgence"	"Staff of the Emerald Insurgence"
"DOTA_Item_Style_of_the_Emerald_Insurgence"	"Style of the Emerald Insurgence"
"DOTA_Item_Tail_of_the_Equilibrium"	"Tail of the Equilibrium"
"DOTA_Item_Toolbelt_of_the_Earthwright"	"Toolbelt of the Earthwright"
"DOTA_Item_Totem_of_the_Earthwright"	"Totem of the Earthwright"
"DOTA_Item_Treasure_of_the_Carmine_Cascade"	"Treasure of the Carmine Cascade"
"DOTA_Item_Vanguard_of_the_Emerald_Insurgence"	"Vanguard of the Emerald Insurgence"
"DOTA_Item_Vetments_of_the_Forsaken_Flame"	"Vestments of the Forsaken Flame"
"DOTA_Item_Visions_of_the_Forsaken_Flame"	"Visions of the Forsaken Flame"
"DOTA_Item_Weapon_of_the_Crystal_Path"	"Weapon of the Crystal Path"
"DOTA_Item_Weapon_of_the_Forsaken_Flame"	"Weapon of the Forsaken Flame"
"DOTA_Item_Whip_of_the_Narrow_Fates"	"Whip of the Narrow Fates"
"DOTA_Item_Wings_of_the_Fae_Forager"	"Wings of the Fae Forager"
"DOTA_Item_Wings_of_the_Lionsguard"	"Wings of the Lionsguard"
"DOTA_Item_recycling_october_2018_treasure"	"recycling_october_2018_treasure"
"DOTA_Set_Anvil_of_the_Earthwright"	"Anvil of the Earthwright"
"DOTA_Set_Bastion_of_the_Lionsguard"	"Bastion of the Lionsguard"
"DOTA_Set_Clarity_of_the_Crystal_Path"	"Clarity of the Crystal Path"
"DOTA_Set_Empiric_Incendiary"	"Empiric Incendiary"
"DOTA_Set_Iris_of_the_Equilibrium"	"Iris of the Equilibrium"
"DOTA_Set_Magister_of_the_Narrow_Fates"	"Magister of the Narrow Fates"
"DOTA_Set_Mischief_of_the_Fae_Forager"	"Mischief of the Fae Forager"
"DOTA_Set_Sanction_of_the_Winged_Harvest"	"Sanction of the Winged Harvest"
"DOTA_Set_Vanguard_of_the_Emerald_Insurgence"	"Vanguard of the Emerald Insurgence"
"DOTA_Set_Visions_of_the_Forsaken_Flame"	"Visions of the Forsaken Flame"
}
}
