"dota"
{
"DOTA_Accept"	"接受"
"DOTA_FallMajor2016_Achievement_Complete_4_Weekly_Missions_Description"	"完成 4 個每週挑戰"
"DOTA_FallMajor2016_Achievement_Complete_8_Weekly_Missions_Name"	"週常雜物"
"DOTA_FallMajor2016_Achievement_Complete_8_Weekly_Missions_Description"	"完成 12 個每週挑戰"
"DOTA_FallMajor2016_Achievement_Complete_12_Weekly_Missions_Name"	"盡心盡力"
"DOTA_FallMajor2016_Achievement_Complete_12_Weekly_Missions_Description"	"完成 20 個每週挑戰"
"DOTA_FallMajor2016_Achievement_Complete_10_Daily_Missions_Name"	"安心之選"
"DOTA_FallMajor2016_Achievement_Complete_10_Daily_Missions_Description"	"完成 10 個每日英雄挑戰"
"DOTA_FallMajor2016_Achievement_Complete_25_Daily_Missions_Name"	"追加戲碼"
"DOTA_FallMajor2016_Achievement_Complete_25_Daily_Missions_Description"	"完成 40 個每日英雄挑戰"
"DOTA_FallMajor2016_Achievement_Complete_50_Daily_Missions_Name"	"來一個玩一個"
"DOTA_FallMajor2016_Achievement_Complete_50_Daily_Missions_Description"	"完成 75 個每日英雄挑戰"
"DOTA_FallMajor2016_Achievement_Get_30_BattlePoints_Name"	"戰英盃新秀"
"DOTA_FallMajor2016_Achievement_Get_100_BattlePoints_Name"	"戰英盃挑戰者"
"DOTA_FallMajor2016_Achievement_Get_250_BattlePoints_Name"	"戰英盃忠兵"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_I_Name"	"寶藏 I 新手"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_I_Description"	"開啟 5 個寶藏 I"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_I_Name"	"寶藏 I 收集齊全"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_I_Description"	"開啟 10 個寶藏 I"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_II_Name"	"寶藏 II 新手"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_II_Description"	"開啟 5 個寶藏 II"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_II_Name"	"寶藏 II 收集齊全"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_II_Description"	"開啟 10 個寶藏 II"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_III_Name"	"寶藏 III 新手"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_III_Description"	"開啟 5 個寶藏 III"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_III_Name"	"寶藏 III 收集齊全"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_III_Description"	"開啟 10 個寶藏 III"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_IV_Name"	"寶藏 IV 新手"
"DOTA_FallMajor2016_Achievement_Open_5_Treasure_IV_Description"	"開啟 5 個寶藏 IV"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_IV_Name"	"寶藏 IV 收集齊全"
"DOTA_FallMajor2016_Achievement_Open_10_Treasure_IV_Description"	"開啟 10 個寶藏 IV"
"DOTA_DB_SeasonPass_Fall_2016"	"2016 秋季"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Colleseum"	"季節地形：秋<br><font color='#888888'>等級</font> <font color='#96C68C'>1</font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_LoadScreens"	"2016 秋季戰鬥通行證載入畫面<br><font color='#888888'>等級 </font><font color='#96C68C'>1</font> / <font color='#96C68C'>17</font> / <font color='#96C68C'>21</font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Infuser"	"寶藏升級工具 - 2016 秋季<br><font color='#888888'>等級 </font><font color='#96C68C'>22</font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Emoticon"	"2016 秋季表情符號包<br><font color='#888888'>等級 </font><font color='#96C68C'>2</font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Fountain"	"泉源治療特效<br><font color='#888888'>等級 <font color='#96C68C'>3</font> / <font color='#96C68C'>37</font> / <font color='#96C68C'>58</font></font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Effigy"	"<b>2016 秋季雕像礦石 </b><br>
<i>雕像礦石 I </i><font color='#888888'> 等級 <font color='#96C68C'>12</font></font><br>
<i>雕像礦石 II </i><font color='#888888'> 等級 <font color='#96C68C'>26</font></font><br>
<i>雕像礦石 III </i><font color='#888888'> 等級 <font color='#96C68C'>48</font></font>"
"DOTA_DB_SeasonPass_fall2016_Prestige_Rewards_Taunt"	"<br>2016 秋季嘲諷</b><br>
<i>半人馬嘲諷：立足之地 </i><font color='#888888'> 等級 <font color='#96C68C'>14</font></font><br>
<i>酒仙嘲諷：醉酒花招 </i><font color='#888888'> 等級 <font color='#96C68C'>28</font></font><br>"
"DOTA_Fall2016_BattlePassRewards_Intro"	"快來一探 2016 秋季戰鬥通行證箇中潛藏的所有獎勵。<br><br>
<font color='#94D53F'>獲得獎勵</font>｜隨著您的戰鬥等級提升領獎。<br><br>
<font color='#94D53F'>提升等級</font>｜藉由任務、遊戲內押注功能，和達成成就來升等。<br><br>

儘管能夠完成全部任務的勇者不在多數，所有願意接受任務者均可在此查看任務進度。"
"DOTA_BattlePassRewards_RecycleNote_fall2016"	"所有 2016 秋季戰鬥通行證的寶藏皆可輪迴換取 <b>500</b> 戰鬥點數。"
"DOTA_BattlePassRewards_QuestNote_fall2016"	"完成任務路線中的最後一項任務領取獎勵。<br>完成任務路線同時累積獲得 40 顆星可解鎖獎勵的特殊樣式。"
"DOTA_Fall2016_QuestIntroTitleLabel"	"2016 秋季戰鬥通行證任務"
"DOTA_Fall2016_QuestIntroLore"	"在妨礙者之路上放煙，激起敵方心中的恐懼，擾亂對方的作戰計畫。控制局勢與戰局走向，確保友軍能在保護者之路上迅速取得優勢。同時收集具有魔力的道具，在壓制者之路上發起最後一波攻勢、直搗黃龍。"
"DOTA_SeasonPass_Fall2016_Rewards_Expire"	"2016 秋季戰鬥通行證活動結束時間："
"DOTA_SeasonPass_Fall2016_Rewards_Expired"	"2016 秋季戰鬥通行證過期時間："
"DOTA_GameItems_Shops"	"商店"
"DOTA_GameItems_AllShops"	"所有商店"
"DOTA_GameItems_ItemDetails"	"道具詳情"
"DOTA_GameItems_AvailableAtMainShop"	"泉源商店有售"
"DOTA_GameItems_AvailableAtSideShop"	"路邊商店有售"
"DOTA_GameItems_AvailableAtSecretShop"	"祕密商店有售"
"DOTA_GameItems_RequiresSecretShop"	"需要祕密商店"
"dota_weekend_tourney_hub_tier_all"	"所有級別"
"DOTA_Hud_ChannelBar"	"施法中 {s:seconds_left}"
"DOTA_Compendium_SecondaryTabHeader_TrueSight"	"真視"
"DOTA_MoviePurchaseCompendium"	"購買秋季戰鬥通行證來取得《真視》所有集數！"
"DOTA_MovieStreamOver"	"《真視》直播已結束。現在起，您可以從 Steam 收藏庫中觀賞影片。"
"DOTA_XboxDVR_Title"	"建議效能"
"DOTA_XboxDVR_Explain"	"您的作業系統中的 Xbox 遊戲 DVR 處於啟用狀態。已知 Xbox 遊戲 DVR 會造成遊戲內的效能問題，諸如降低或限制畫面更新率、當機或定格。\n\n您想知道如何停用系統中的 Xbox 遊戲 DVR 嗎？"
"DOTA_Compendium_SecondaryTabHeader_RegionalPredictions"	"地區預測"
"DOTA_Compendium_SecondaryTabHeader_InvitePredictions"	"邀請隊伍預測"
"DOTA_Compendium_SecondaryTabHeader_Invites"	"邀請名單"
"DOTA_Compendium_Invites_Countdown"	"{i:days} 天 \n{s:hours}:{s:minutes}:{s:seconds}"
"DOTA_Compendium_Invites_ToBeDetermined"	"待定"
"DOTA_Compendium_Invites_OpenQualifiers"	"公開資格賽 #{d:open_number}"
"dota_settings_hud_healthbar_disable_status_display"	"停用狀態文字"
"dota_weekend_tourney_hub_stats_header_label"	"上週統計"
"dota_weekend_tourney_hub_stats_worldwide_label"	"全球"
"dota_weekend_tourney_hub_stats_players_label"	"玩家"
"dota_weekend_tourney_hub_tier_n"	"級別 {i:tier}"
"DOTA_ChangeLog_Halloween_Quest_Available"	"追加任務路線"
"DOTA_Profile_BP_Rollup_Tips_Received"	"收到的打賞總數"
"DOTA_Profile_BP_Rollup_Fantasy_Percentile"	"夢幻挑戰進度"
"DOTA_BattlePassRollUp_SubTitle"	"2016 年 5 月 16 日至 8 月 30 日"
"dota_role_offlane"	"劣勢路"
"DOTA_PlayerCard_TeamSelectionLabel"	"選擇隊伍效果"
"DOTA_PlayerCard_TeamSelectionTooltip"	"在您湊齊一支隊伍的選手卡片後，您便可將該隊選為最愛隊伍。

<br><br>這將會啟用特殊傳送特效以及表情符號 :pro_team: <br><br>湊齊一支隊伍的所有銀卡或金卡來解鎖這些特效和表情符號更加花俏的版本。"
"DOTA_FantasyOfflane"	"劣勢路"
"DOTA_PlayerCardAngleFall2016"	"2016 秋季選手卡片"
"DOTA_FantasyHelpDetailsSub4Text3"	"選手卡片及其卡片包之有效期限同秋季戰鬥通行證。"
"DOTA_ChangeLog_Fall2016Fantasy"	"2016 秋季夢幻挑戰"
"DOTA_ChangeLog_Fall2016PlayerCards"	"2016 秋季選手卡片"
"DOTA_StoreBrowse_Category_Sale"	"特價中"
"DOTA_SplashAd_Title_Fall_2016_Treasure_3"	"2016 秋季寶藏 III"
"DOTA_ChangeLog_Fall2016BracketPrediction"	"波士頓特級錦標賽賽程預測"
"DOTA_FallMajor2016_Achievement_25_Correct_Predictions_Group_Name"	"小組賽行家"
"DOTA_FallMajor2016_Achievement_25_Correct_Predictions_Group_Description"	"成功預測 25 項小組賽預測項目"
"DOTA_FallMajor2016_Achievement_10_Correct_Predictions_Main_Event_Name"	"比賽天才"
"DOTA_FallMajor2016_Achievement_10_Correct_Predictions_Main_Event_Description"	"成功預測 10 項主賽預測項目"
"DOTA_FallMajor2016_Achievement_30_Correct_Predictions_Main_Event_Name"	"神機妙算"
"DOTA_FallMajor2016_Achievement_30_Correct_Predictions_Main_Event_Description"	"成功預測 30 項主賽預測項目"
"DOTA_FallMajor2016_Achievement_50_Correct_Predictions_Main_Event_Name"	"主賽大師"
"DOTA_FallMajor2016_Achievement_50_Correct_Predictions_Main_Event_Description"	"成功預測 50 項主賽預測項目"
"DOTA_TrueSight_Episode2"	"第 2 集"
"DOTA_TrueSight_Countdown"	"首映倒數 {i:hours} 時 {i:minutes} 分"
"DOTA_TrueSight_WatchLive"	"觀賞直播"
"DOTA_TrueSight_AvailableNow"	"現已推出"
"DOTA_TrueSight_EnglishSubtitled"	"英語（字幕）"
"DOTA_SplashAd_Title_Fall_2016_Treasure_4"	"2016 秋季寶藏 IV"
"DOTA_TeamManagement_SelectLogo"	"選擇一個標誌"
"DOTA_ChatTarget_GameEvents"	"比賽"
"DOTA_Bot_Mode_3"	"遊走"
"DOTA_Bot_Mode_7"	"神符"
"DOTA_Bot_Mode_17"	"農兵"
"DOTA_Bot_Mode_21"	"道具"
"DOTA_Bot_Mode_22"	"守衛"
"DOTA_Bot_Mode_24"	"頭目"
"DOTA_Bot_Action_1"	"閒置"
"DOTA_Bot_Top"	"上路"
"DOTA_Bot_Mid"	"中路"
"DOTA_Bot_Bot"	"下路"
"DOTA_Bot_LanePush"	"推進"
"DOTA_Bot_LaneFarm"	"農兵"
"dota_settings_minimap_size"	"小地圖尺寸"
"dota_settings_minimap_size_smallest"	"小"
"dota_settings_minimap_size_largest"	"大"
"dota_settings_hud_query_panel"	"以主控面板顯示其它單位資訊"
"dota_settings_hud_query_panel_tooltip"	"其它單位的細節資訊將透過主控面板呈現"
"DOTA_HeroLoadout_OwnedItems"	"已擁有"
"DOTA_HeroLoadout_AvailableItems"	"可購物品"
"DOTA_HeroLoadout_ViewOnStore"	"（於商店中檢視）"
"DOTA_HeroCard_Suggested"	"推薦"
"DOTA_BotScripting_Subscribers"	"訂閱人數：<span class='Value'>{i:subscribers}</span>"
"DOTA_BotScripting_Favorites"	"讚數：<span class='Value'>{i:favorites}</span>"
"DOTA_BotScripting_SortScore"	"分數"
"DOTA_BotScripting_SortTrending"	"熱門程度"
"DOTA_BotScripting_SortLastUpdated"	"最後更新時間"
"DOTA_BotScripting_SortPlaytime"	"進行時間"
"DOTA_BotScripting_Subscribe"	"訂閱"
"DOTA_BotScripting_Use"	"使用"
"DOTA_BotScripting_Unsubscribe"	"取消訂閱？"
"dota_page_match_details_legend_backpack_items"	"背包"
"DOTA_econ_item_details_autostyle_reason"	"{s:auto_style_reason}時啟動"
"DOTA_ChangeLog_MonkeyKingReleased"	"7.00 - 新英雄：齊天大聖"
"FrontPage_Debut_MonkeyKing_Desc"	"飛梭於樹梢之間，憑藉著枝葉的掩蔽躍下奇襲，召喚猴子猴孫量取對手。齊天大聖的身手靈敏且詭計多端，擅長在場上的混亂之際突然蹦出身影，施展傳奇的金箍棒法。"
"FrontPage_Debut_Read_Comic"	"閱讀漫畫"
"Debut_Arcana_MonkeyKing_Title"	"齊天大聖奧祕飾品"
"Debut_Arcana_MonkeyKing_Subtitle"	"齊天大聖物品"
"Debut_Arcana_MonkeyKing_Arcana_Subtitle"	"擎天大聖"
"Debut_Arcana_MonkeyKing_Lore"	"化身擎天大聖重現孫悟空的三大事蹟。"
"Debut_Arcana_MonkeyKing_Equip"	"裝備本物品後，齊天大聖獲得以下自訂升級"
"Debut_Arcana_MonkeyKing_Feature6"	"動態聊天表情符號"
"Debut_Arcana_MonkeyKing_Feature7"	"自訂嘲諷"
"Debut_Arcana_MonkeyKing_Exalted"	"於 2017 年 1 月 31 日前購買者將有「崇高」品質"
"Debut_Arcana_MonkeyKing_Prev"	"上個形態"
"Debut_Arcana_MonkeyKing_Next"	"下個形態"
"Debut_Arcana_MonkeyKing_Form1"	"形態 1"
"Debut_Arcana_MonkeyKing_Form2"	"形態 2"
"Debut_Arcana_MonkeyKing_Form3"	"形態 3"
"Debut_Arcana_MonkeyKing_Form4"	"形態 4"
"Debut_Arcana_MonkeyKing_Form1_Name"	"永恆傳說"
"Debut_Arcana_MonkeyKing_Form2_Name"	"深海動盪"
"Debut_Arcana_MonkeyKing_Form3_Name"	"不老之道"
"Debut_Arcana_MonkeyKing_Form4_Name"	"金睛火眼"
"Debut_Arcana_MonkeyKing_Form1_Lore"	"最恆久的故事說道孫悟空源自一顆巨大靈石，某日在天穹的無聲見證下自石中蹦出。不過這種說辭只有孩童和傻瓜才會相信。"
"Debut_Arcana_MonkeyKing_Form2_Lore"	"在尋覓稱手的兵器的一途上，孫悟空參見了傳聞中擁有許多已失落海上世界珍稀寶物的東海龍王。而在最為漆黑的深海中，他看到了一支綻放著萬道金光且尺寸非凡的棍棒。"
"Debut_Arcana_MonkeyKing_Form3_Lore"	"不滿於作為當代最偉大的戰士，孫悟空來到地府將自己的名子從生死簿上撕去並成了永世流傳的活傳奇。雖然所有事情都是有代價的。"
"Debut_Arcana_MonkeyKing_Form4_Lore"	"決心回復自然平衡並防止罪孽加深，孫悟空的敵手們合力將他關進了永恆煉爐中，企圖以爐內的境魂之焰驅散他的神力。而火焰僅令他更加強大。"
"FrontPage_700Subtitle"	"全新一章正在揭曉"
"FrontPage_700Subtitle2"	"了解更多"
"FrontPage_MonkeyKing1"	"齊天大聖駕到"
"FrontPage_MonkeyKing2"	"新英雄降臨 Dota 宇宙"
"Debut_Arcana_MonkeyKing_NewHero"	"新英雄"
"Debut_Arcana_MonkeyKing_BaseStyle"	"基礎"
"Debut_Arcana_MonkeyKing_OceanStyle"	"海洋"
"Debut_Arcana_MonkeyKing_UnderworldStyle"	"陰界"
"Debut_Arcana_MonkeyKing_FurnaceStyle"	"丹爐"
"DOTA_Compendium_DirectInvites"	"直接邀請名單"
"DOTA_Compendium_RegionalQualifiers"	"地區資格賽"
"DOTA_Hud_BuybackLabel"	"買活"
"DOTA_Hud_NoBuybackLabel"	"無買活"
"DOTA_Hud_SpellDamageAmp"	"技能傷害增強：{s:spell_damage_amp}%"
"DOTA_Hud_IntTooltip_SpellDamage"	"- 每 16 點提升 1% 技能傷害"
"DOTA_HUD_Scoreboard_SwapHero"	"交換英雄"
"DOTA_HUD_Killcam_AttackDmg"	"普攻傷害"
"DOTA_HUD_Swap_Confirm_Header"	"確定交換？"
"DOTA_HUD_Swap_Confirm_Message"	"您確定要將英雄換成{s:swap_hero_name}？"
"DOTA_HUD_Killcam_KilledBy"	"擊殺者："
"DOTA_HUD_Spec_Items_Items"	"道具"
"DOTA_HUD_InvokerSpellCard_Hide_Names"	"隱藏名稱"
"DOTA_HUD_InvokerSpellCard_Show_Names"	"顯示名稱"
"DOTA_HUD_GG_GameWillEnd"	"遊戲即將結束"
"DOTA_HUD_GG_LoseIn"	"落敗倒數"
"DOTA_HUD_Broadcaster_Title"	"選擇導播"
"DOTA_HUD_Broadcaster_Channel"	"導播頻道 {i:channel_id}"
"DOTA_EconItemSearchPrefix_SocketRequiredHero"	"socket_required_hero"
"DOTA_EconItemSearchPrefix_SocketGemItemDef"	"socket_gem_item_def"
"DOTA_HeroLoadout_UnknownSet"	"自訂套裝"
"DOTA_HeroLoadout_FullSets"	"完整套裝"
"DOTA_SpectatorLobbyBrowser_Join"	"加入旁觀大廳"
"DOTA_SpectatorLobbyBrowser_Error"	"無法讀取旁觀大廳。請稍後再試。"
"DOTA_SpectatorLobby_Create"	"建立旁觀大廳"
"DOTA_SpectatorLobby_Public_Title"	"公開"
"DOTA_SpectatorLobby_Public_Description"	"任何人都能加入"
"DOTA_SpectatorLobby_Private_Title"	"私人"
"DOTA_SpectatorLobby_Private_Description"	"需要密碼才能加入"
"DOTA_HUD_TimeTooltip"	"{s:day_night} {d:hour} {s:am_pm}"
"DOTA_HUD_SharedContentSharedBy"	"分享者：{s:shared_names}"
"DOTA_HUD_SharedUnits"	"是否允許 {s:player_name} 向操縱附屬於您的單位。"
"DOTA_HUD_SharedHero"	"是否允許 {s:player_name} 操縱您的英雄。"
"DOTA_HUD_DisableHelp"	"是否允許 {s:player_name} 向您的英雄使用某些技能。"
"DOTA_HUD_AltAttribHint"	"按住「 Alt 鍵 」來查看屬性"
"DOTA_HUD_UpgradeCourier"	"升級信使"
"DOTA_SavedSets_Create_Title"	"建立自訂套裝："
"DOTA_SavedSets_Edit_Title"	"編輯自訂套裝："
"DOTA_SavedSets_SetName"	"套裝名稱："
"DOTA_SavedSets_SetItems"	"套裝物品："
"DOTA_SavedSets_Confirm_Title"	"刪除已存套裝"
"DOTA_SavedSets_Confirm_Description"	"您確定要刪除名為「 {s:saved_set_name} 」的{g:dota_hero_name:hero_id}自訂套裝嗎？這只會刪除飾品穿搭法的存檔，不會影響該自訂套裝涉及的飾品。"
"DOTA_SavedSets_Delete"	"刪除"
"DOTA_SavedSets_Create"	"建立"
"DOTA_SavedSets_Save"	"儲存"
"DOTA_HUD_Pregame_TeamComposition_Title"	"隊伍構成"
"DOTA_HUD_Pregame_TeamComposition_MeleeHeroes"	"近戰x<span class=\"AttackStyle\">{d:melee_count}</span>"
"DOTA_HUD_Pregame_TeamComposition_RangedHeroes"	"遠程x<span class=\"AttackStyle\">{d:ranged_count}</span>"
"DOTA_HeroInspect_BanDescription"	"提名禁用英雄"
"DOTA_HeroInspect_PickDescription"	"選擇您的英雄"
"DOTA_InvokerSpellCard_Title"	"融合表"
"DOTA_MinimapLane_Top"	"上路"
"DOTA_MinimapLane_Mid"	"中路"
"DOTA_MinimapLane_Bottom"	"下路"
"DOTA_MinimapLane_Jungle"	"野區"
"DOTA_MinimapLane_Dire"	"(魔魘)"
"DOTA_MinimapLane_DireSafe"	"(魔魘優勢路)"
"DOTA_MinimapLane_DireOfflane"	"(魔魘劣勢路)"
"DOTA_MinimapLane_Radiant"	"(聖輝)"
"DOTA_MinimapLane_RadiantSafe"	"(聖輝優勢路)"
"DOTA_MinimapLane_RadiantOfflane"	"(聖輝劣勢路)"
"DOTA_PlayerMMR"	"配對積分：{s:player_mmr}"
"DOTA_BattlePassLevel"	"戰鬥等級：{d:battle_pass_level}"
"DOTA_KillGraph_Title"	"血量圖表"
"DOTA_KillGraph_Damage"	"{i:value} 點傷害"
"DOTA_KillGraph_Healing"	"{i:value} 點治療"
"DOTA_StatBranch_Title"	"選擇一項天賦"
"DOTA_ChangeLog_GameplayPatch700"	"7.00 - 遊戲性更新"
"DOTA_ChangeLog_NewHUD"	"7.00 - 全新介面"
"DOTA_ChangeLog_NewPregame"	"7.00 - 全新賽前"
"DOTA_ChangeLog_BotAPI"	"7.00 - 社群自製電腦玩家"
"DOTA_ChangeLog_HeroRemodels"	"7.00 - 英雄外觀翻新"
"DOTA_ChatCommand_Laugh"	"laugh"
"DOTA_ChatCommand_Thanks"	"thanks"
"Debut_Journey_Terrain_Title"	"全新自訂地形"
"Debut_Journey_Terrain_Subtitle"	"齊天大聖的新遊記"
"DOTA_SavedSets_SaveAsCustomSet"	"儲存為自訂套裝"
"DOTA_StatBranch_TooltipTitle"	"天賦樹"
"dota_settings_minimapextralarge"	"使用超大小地圖"
"DOTA_HUD_QuickStats_K"	"K:"
"DOTA_HUD_QuickStats_D"	"D:"
"DOTA_HUD_QuickStats_A"	"A:"
"DOTA_HUD_QuickStats_KDA"	"K / D / A "
"DOTA_HUD_QuickStats_CS"	"CS"
"DOTA_HUD_QuickStats_LastHitAbbr"	"LH:"
"DOTA_HUD_QuickStats_DenyAbbr"	"D:"
"dota_settings_shop_search_autofocus"	"開啟商店選單時自動選取搜尋方塊"
"dota_settings_chat_mute_everyone"	"將所有聊天訊息靜音"
"DOTA_Settings_Tooltip_ShopSearchFocusOnOpen"	"啟用後，每次打開商店選單時都將自動選取搜尋方塊。"
"DOTA_HUD_Attack"	"攻擊"
"DOTA_HUD_Damage"	"傷害："
"DOTA_HUD_SpellAmp"	"技能增強："
"DOTA_HUD_Defense"	"防禦"
"DOTA_HUD_Armor"	"護甲："
"DOTA_HUD_PhysicalResist"	"物理防禦："
"DOTA_HUD_MagicResist"	"魔法防禦："
"DOTA_HUD_Evasion"	"迴避率："
"DOTA_HUD_StrengthGain"	" (每等級上升 {s:strength_per_level})"
"DOTA_HUD_AgilityGain"	" (每等級上升 {s:agility_per_level})"
"DOTA_HUD_IntelligenceGain"	" (每等級上升 {s:intelligence_per_level})"
"DOTA_HUD_PrimaryAttributeDamage"	"= {d:primary_attribute_damage} 傷害 (主要屬性)"
"DOTA_HUD_StrengthDetails"	"= {d:strength_hp} 生命及 {s:strength_hp_regen} 生命恢復"
"DOTA_HUD_AgilityDetails"	"= {s:agility_armor} 護甲及 {d:agility_attack_speed} 攻擊速度"
"DOTA_HUD_IntelligenceDetails"	"= {d:intelligence_mana} 魔力、{s:intelligence_mana_regen} 魔力恢復及 {s:intelligence_spell_amp}% 技能增強"
"DOTA_HUD_AttackSpeed"	"攻擊速度："
"DOTA_HUD_AttackRange"	"攻擊範圍："
"DOTA_Workshop_Tags_Spring2017"	"2017 春節"
"dota_settings_particlequality"	"特效品質"
"dota_settings_particlequality_low"	"低"
"dota_settings_particlequality_med"	"中"
"dota_settings_particlequality_high"	"高"
"DOTA_ChangeLog_TrueSightEpisode3"	"《真視》第三集現已上映"
"DOTA_MovieStreamEpisode"	"第三集"
"DOTA_MovieStreamWatchEp1"	"觀看第一集"
"DOTA_MovieStreamWatchEp2"	"觀看第二集"
"DOTA_MovieStreamWatchEp3"	"立刻觀看第三集"
"DOTA_SplashAd_Title_Fall_2016_Treasure_5"	"最後機會"
"FrontPage_Fall_2016_Treasure5_Desc"	"2016 秋季活動即將截止，其寶藏和戰鬥通行證將於 2017 年 1 月 3 日停售。"
